Date,CCL,CUK,F,GM,HD,HMC,JCI,LOW,LUV,LVS,MCD,SBUX,TGT,TJX,TM,WMT
2012-02-13,27.095266,27.227613,11.206721,23.734658,42.436780999999996,35.659591,30.769903999999997,25.706494,9.478237,43.086635,87.367657,23.377016,47.353257,33.009625,78.910004,56.333293000000005
2012-02-14,27.015390999999997,27.191549,11.1531,23.790855999999998,42.556895000000004,35.709352,30.668505,25.518788,9.351469999999999,43.49002,87.279984,23.315309,47.271863,33.086371,80.0,56.72531899999999
2012-02-15,26.855642,26.993203,11.063732,23.350632,42.233512,36.415975,30.696158,25.744035999999998,9.292962,43.683309,86.455841,23.011526999999997,46.85585,32.654684,82.559998,56.30594
2012-02-16,27.148515000000003,27.507102000000003,11.385456,25.448723,42.436780999999996,36.913596999999996,31.747017,25.631411,9.351469999999999,44.759003,87.025727,23.030514,46.964374,32.83695,83.650002,56.561215000000004
2012-02-17,27.485763000000002,27.894779999999997,11.394392999999999,25.607954,43.157457,37.251979999999996,32.410719,25.97867,9.19545,44.364024,87.665747,22.997288,47.606482,33.450904,83.360001,56.962357
2012-02-21,27.281639000000002,27.425959999999996,11.197784,25.345691,43.351484,36.615024,32.383066,26.053753,8.873658,44.767409,88.10412,22.907101,47.516046,33.786662,83.220001,54.765186
2012-02-22,26.932678999999997,27.035068,10.974364,24.868001,43.028105,37.102692,31.940599,25.293539000000003,8.795648,44.985908,88.253171,22.940329000000002,47.904928999999996,33.700325,84.309998,53.425001
2012-02-23,26.986365000000003,27.089610999999998,11.081605,25.092798000000002,43.379205,37.321647,30.852867,25.396777,8.649378,44.817833,88.38467800000001,23.002034,49.288627000000005,34.467766,84.07,53.370302
2012-02-24,26.816357,26.944163,10.929680000000001,24.41841,43.406921999999994,38.31689,30.594759000000003,25.490631,8.464105,44.834638,87.955075,22.926088,49.93978,34.506139000000005,84.540001,53.598224
2012-02-27,26.807409000000003,26.825988,10.992238,24.783701999999998,43.360726,38.386557,30.668505,25.659568,8.600622,44.57412,87.990145,22.892862,50.021175,35.244803000000005,83.599998,53.297365
2012-02-28,26.852149,26.862349,10.947554,24.483975,43.637908,38.655273,30.585541999999997,26.006825,8.732338,46.154045,88.096088,23.215631,50.654237,35.455847999999996,84.650002,53.72586
2012-02-29,27.102686,26.998707,11.063732,24.371579,43.95205,37.938697,30.078549,26.635644,8.761609,46.733914,87.654636,23.049501,51.269214,35.120093,82.709999,53.862615000000005
2012-03-01,27.290588,27.580496999999998,11.313962,24.793069,43.850415000000005,38.257174,30.797557,26.635644,8.664041000000001,47.750782,87.62815,23.120699,51.332521,35.580558,83.07,53.625574
2012-03-02,27.353221,27.689582,11.367583,24.774337,43.804219,37.679935,30.659284999999997,26.40101,8.742094999999999,47.381012,87.848876,23.206138,51.178778,35.570966999999996,81.57,53.798793999999994
2012-03-05,27.129528000000004,27.198696999999996,11.135227,24.352845000000002,43.785739,37.023074,30.152292,26.504248999999998,8.527446000000001,46.0532,88.237356,23.277338,51.278259999999996,35.877943,81.239998,54.154355
2012-03-06,26.377917999999998,26.353283,10.804566000000001,23.022804999999998,43.125696999999995,36.22688,28.631312,26.128835000000002,8.390851,44.607735999999996,88.193208,22.940329000000002,51.088342,35.311954,80.150002,53.762329
2012-03-07,27.227953999999997,27.198696999999996,10.938617,23.303798999999998,44.055331,36.883741,28.983641,27.095528,8.283525,45.406101,88.449251,23.490935,51.223996,35.647709000000006,80.720001,54.57373199999999
2012-03-08,27.693236,27.753217,11.135227,23.83769,44.455073999999996,37.520696,29.632665999999997,27.55541,8.293282000000001,46.464991,85.606301,23.908635,51.75758,36.204107,82.519997,54.856412
2012-03-09,27.353221,27.344145,11.242467999999999,23.996920000000003,44.71537,38.117841,29.957181,27.940209999999997,8.273767999999999,46.078413,85.50035,24.606385999999997,52.173593,36.568639000000005,83.809998,55.140928
2012-03-12,27.630601000000002,27.689582,11.108416,23.781489,45.170891999999995,37.480885,29.391601,28.005907,8.078633,45.742257,85.34143399999999,24.259884,52.435863,36.520675,82.779999,55.691602
2012-03-13,28.668539000000003,28.862253999999997,11.349708999999999,24.41841,45.682190000000006,37.89889,29.725386,28.371934999999997,8.205471000000001,47.196126,85.447378,24.843716,52.888053,36.501488,83.970001,55.985294999999994
2012-03-14,28.570114,28.916796,11.510571,24.652572,45.98897,37.988458,29.734656,28.615955,7.981064999999999,47.028048,85.897661,25.0051,52.996577,36.539861,83.540001,56.058719999999994
2012-03-15,28.981709000000002,29.307689,11.528444,24.399677,45.737969,39.013562,30.513488,28.803663,8.244498,48.330647,86.559838,25.190217999999998,53.132234999999994,36.63579,85.339996,56.196387
2012-03-16,28.919075,29.380411,11.179911,23.950086,45.598521999999996,38.904084000000005,30.281693,28.540871999999997,8.107904,47.773571999999994,86.224337,25.25667,52.824746999999995,36.367186,85.400002,55.838449
2012-03-19,29.375411,29.644035,11.287152,23.781489,45.394005,38.655273,30.188976,28.653496999999998,8.205471000000001,49.900594,86.28614,25.418054,52.788571,36.549453,85.239998,55.746671
2012-03-20,29.062238,29.389503,11.206721,23.500496,45.905303,38.247223999999996,30.022083000000002,28.709809000000003,8.185958,48.347531,86.215506,25.503493,52.462993999999995,36.904398,84.660004,55.618177
2012-03-21,28.695382000000002,29.153149,11.233531,23.687826,46.286453,38.237269,29.984995,28.963214,8.11766,48.364412,85.394406,25.541467,52.065068,37.32649,83.959999,55.58146800000001
2012-03-22,28.507479999999997,28.980428999999997,11.010111,23.463029000000002,46.184191999999996,38.645323,29.354513,29.047682000000002,7.990821,48.60075,84.582137,26.20599,52.390645,37.316897999999995,84.43,55.664069
2012-03-23,28.552218,29.062244,11.010111,23.575428,46.054044,38.157652,29.74393,28.850589000000003,8.029848,48.558545,84.361411,26.272441999999998,52.625781999999994,37.057885999999996,83.760002,55.755846999999996
2012-03-26,29.16961,29.589491,11.1531,23.959453,46.602528,38.296985,30.392953000000002,29.263545,8.146931,49.65582,85.61513199999999,26.538253000000005,53.23171800000001,37.758177,84.349998,56.168854
2012-03-27,29.044342999999998,29.371321999999996,11.010111,23.744024,46.518861,38.675179,30.161158,29.263545,8.029848,49.588294,85.941802,26.704383,52.625781999999994,37.921257000000004,85.639999,56.067896999999995
2012-03-28,29.008551,29.262233000000002,11.010111,23.556694,46.398008000000004,38.645323,29.790288,29.301084999999997,8.156687,48.980573,85.712252,26.595211,52.598652,37.873292,86.699997,56.159674
2012-03-29,28.668539000000003,29.016792,11.170974000000001,23.706557999999998,46.398008000000004,38.058129,29.920092999999998,29.2917,8.195714,48.355973,86.206676,26.452814,52.435863,37.623875,86.059998,55.820092
2012-03-30,28.704331,29.116785999999998,11.1531,24.025018,46.769863,38.247223999999996,30.1148,29.451251,8.039605,48.592308,86.61281,26.528759,52.698133999999996,38.093932,86.82,56.168854
2012-04-02,28.355368,29.044064000000002,11.278215,25.064698,46.47238,38.655273,30.457855,29.451251,8.059119,48.972134000000004,86.84236700000001,26.898994000000002,52.716221999999995,38.24742,86.690002,56.315701000000004
2012-04-03,28.337473,28.944067999999998,11.296089,23.921988,46.481675,38.207413,30.226060999999998,29.160304999999997,8.000577999999999,49.53765,87.760587,27.012913,52.345427,37.998003000000004,86.220001,55.664069
2012-04-04,27.478489,27.807759000000004,11.179911,23.509862,46.342228000000006,37.142502,29.502861,29.348013,8.176200999999999,48.254684000000005,86.065414,27.036646,52.291163,37.758177,83.599998,55.306128
2012-04-05,27.451646999999998,27.625949,11.144164,23.238234,47.058046999999995,36.84393,29.410142999999998,29.423096,8.107904,49.596733,87.071924,27.615732,52.200727,38.650329,83.860001,55.682421999999995
2012-04-09,27.75587,27.853210999999998,10.920744000000001,22.66688,47.020864,35.958163,29.048543,29.179077000000003,8.020092,51.166678000000005,87.301474,27.254989000000002,52.01985,38.381721999999996,81.699997,55.186817000000005
2012-04-10,27.281640000000003,27.289602000000002,10.536462,22.207921,45.88671,35.450587,28.418060999999998,28.465789,7.717631,49.292876,86.233162,26.951207,51.006947,37.096255,80.940002,55.003257999999995
2012-04-11,27.961668,27.971388,10.643704,22.507649,46.249266999999996,35.858637,28.61277,29.113379,7.756658,51.056953,87.018945,28.142605,51.730449,37.969225,82.510002,54.88394399999999
2012-04-12,28.131675,28.362278000000003,10.786692,22.760543,47.067345,36.386119,29.512133000000002,29.563876,7.942038,51.529621999999996,86.206676,28.77865,52.390645,38.141896,83.010002,55.19599399999999
2012-04-13,27.934824,28.071382,10.652641000000001,22.292219,47.374122,35.599875,30.198246,29.742198,7.746902,51.284845000000004,85.61513199999999,29.272295,51.938456,38.199456,81.41999799999999,54.856412
2012-04-16,28.131675,28.235011,10.616893,21.936294,48.052754,35.510303,30.040627,30.080070000000003,7.795685000000001,49.723343,85.2708,28.313483,51.90228,38.554396999999994,81.239998,55.599824
2012-04-17,28.570114,28.680444,10.643704,22.517016,48.368829999999996,35.281397,30.745282,30.108228999999998,7.883497,49.81619,85.738738,27.843567999999998,52.092199,39.667188,81.440002,56.783773
2012-04-18,28.65959,28.844071999999997,10.536462,22.620046,48.164313,35.520254,30.448584999999998,29.995602,7.698117,50.331064000000005,85.941802,28.636252000000002,51.893238000000004,39.69597,81.550003,56.958156
2012-04-19,29.16961,29.334959,10.420283999999999,22.488916,47.931903999999996,35.062442,29.994265999999996,30.033144,8.029848,49.259113,84.123023,27.914768,51.359654,39.417771,81.790001,56.673639
2012-04-20,28.346420000000002,28.771349,10.196864999999999,22.104891000000002,47.838939,34.992776,29.632665999999997,29.704656,7.717631,48.879287,84.705743,28.080897999999998,51.802797999999996,39.35062,80.540001,57.31609399999999
2012-04-23,28.158517,28.625901000000002,10.143244000000001,21.49607,47.50427,34.833537,29.029999,29.337002000000002,7.6883610000000004,48.00991,84.043565,27.796103000000002,51.223996,38.794222999999995,79.43,54.64532
2012-04-24,28.596956,28.953159000000003,10.178991,21.439870000000003,47.625124,35.321208,28.761118,29.582103999999998,7.824955999999999,47.604764,83.513818,27.554025,51.30539,38.611956,80.730003,53.020828
2012-04-25,28.713277,29.1986,10.482841,21.833262,48.257275,35.440636,29.354513,29.912051,7.785928999999999,49.613615,84.070051,28.242283,51.39583,39.542482,81.360001,52.644534
2012-04-26,29.151718,29.616765,10.607956,22.217287,48.220089,35.798925,29.688298,29.629240000000003,7.893254,48.085875,84.608623,28.792889000000002,51.99272,40.070098,81.83000200000001,54.103823
2012-04-27,29.384357,30.162191999999997,10.366664,22.039326000000003,48.294461,36.356259,29.975725,29.798927000000003,8.049362,47.157412,85.97711899999999,27.259736,52.689088,40.732015999999994,82.290001,54.177243999999995
2012-04-30,29.071188,29.562221,10.124326,21.542901999999998,48.145720000000004,35.868590999999995,29.641938,29.666946999999997,8.078633,46.836673,86.038922,27.231256,52.399688,40.012538,81.779999,54.06711
2012-05-01,29.536467,30.098559,10.079448,21.833262,48.638424,35.112204,30.022083000000002,29.798927000000003,8.078633,47.081447,85.818196,27.368908,52.462993999999995,40.338701,80.150002,54.21395699999999
2012-05-02,29.581209,30.007652,9.962767999999999,21.477335999999998,49.000981,34.803681,30.059168,30.260851000000002,7.9713080000000005,47.174293,86.09190100000001,27.492319000000002,52.435863,40.799166,79.849998,54.158888
2012-05-03,29.115926,29.616765,9.801209,20.952814,48.777871000000005,34.425487,30.170432,29.846062,8.020092,46.043258,85.676935,26.889502,51.142602000000004,40.722424,79.220001,54.140535
2012-05-04,28.865387,29.234963,9.576823,20.943447,48.303756,34.126914,29.308154,29.30872,7.903011,45.688756,84.64394,26.372121999999997,50.328663,40.04132,78.629997,53.874375
2012-05-07,28.6238,29.107696999999998,9.567847,20.990279,47.773865,33.639243,29.261794000000002,29.025909000000002,8.059119,45.030390000000004,84.326094,26.414972,50.428142,39.801494,78.690002,54.324091
2012-05-08,28.489584000000004,29.044064000000002,9.522969999999999,20.821682,47.058046999999995,33.509861,29.456503,28.912784000000002,8.068876,44.245418,82.59560400000001,25.80078,50.238224,39.719726,78.16999799999999,54.195601
2012-05-09,28.042196999999998,28.498634999999997,9.594773,21.018379,46.583935,33.868149,29.308154,28.601691,8.000577999999999,43.426685,81.165299,25.757929999999998,49.994040999999996,39.700486,80.550003,54.544881000000004
2012-05-10,28.069041,28.771349,9.612725,20.952814,47.058046999999995,34.037341999999995,29.475046999999996,28.450858,7.903011,43.671462,81.11232700000001,26.115018,50.021175,40.200711,79.730003,54.692724
2012-05-11,28.149569,28.934978000000005,9.496042999999998,20.606254,46.79775,34.136865,29.502861,27.922943,7.854227000000001,43.620818,81.138813,26.191195999999998,50.129699,39.681247,80.709999,54.905249
2012-05-14,28.301681,28.980428999999997,9.262681,20.259693,46.37012,33.480004,29.447231,27.86638,7.883497,41.611964,80.238247,25.553199,49.938746,38.190194,79.699997,54.581843000000006
2012-05-15,28.561165999999997,29.344047999999997,9.110097999999999,20.062998,45.245261,32.723621,29.094902,27.366746999999997,7.87374,41.189935999999996,80.353029,25.396082,50.084237,40.835611,78.300003,54.84056700000001
2012-05-16,28.418002,29.180419,9.119074000000001,20.521955,45.338226,32.106567,29.020727,27.640131,8.010335000000001,40.911398999999996,80.72384699999999,25.243724,50.302467,40.816371000000004,76.720001,54.692724
2012-05-17,28.256943,28.925887,8.984442,20.240962,43.711368,32.594238,28.214082,26.744560999999997,8.146931,39.797245000000004,79.125794,24.600965,49.838726,39.383035,77.209999,56.993534999999994
2012-05-18,27.612707,28.125926,8.984442,19.838203,43.739255,32.056805,27.398163,26.848258,7.9517940000000005,39.147321000000005,79.328858,24.534309,50.429769,38.536504,76.059998,57.68655
2012-05-21,28.400106,28.989520000000002,9.154976,20.175396,44.259851,32.464855,28.112091999999997,24.133266,8.137174,40.658179,80.58257900000001,25.567484,50.766212,38.796236,76.699997,58.250202
2012-05-22,28.65959,29.544039,9.146,20.137929999999997,44.864111,32.484761,28.149179999999998,24.029567999999998,8.068876,40.396524,80.644382,25.410365,51.530021000000005,39.027107,77.220001,58.887775
2012-05-23,28.722719,29.562362,9.34346,20.728017,45.310338,32.325522,28.594226000000003,24.689463,8.156687,40.658179,80.767995,26.324509999999997,51.630044,39.123302,77.25,59.673193999999995
2012-05-24,29.00228,29.699773999999998,9.505019,20.643720000000002,46.21208,32.046855,28.584953999999996,25.547325,8.527446000000001,40.447165000000005,80.812136,26.072167,52.057415999999996,39.344559000000004,77.199997,60.125961
2012-05-25,28.8129,29.718096000000003,9.513995,21.018379,45.961079,31.768186,28.316072,25.679303,8.54696,40.447165000000005,80.388346,25.976945,52.393856,39.315697,76.800003,60.347724
2012-05-29,29.09246,29.974605,9.729405999999999,21.402404999999998,46.550207,32.136427000000005,28.983641,25.914979000000002,8.722581,41.384068,80.255909,26.462584999999997,52.857601,40.017934000000004,77.050003,60.689614
2012-05-30,28.785845000000002,29.369983,9.567847,20.952814,46.484747999999996,31.807994,28.297528000000003,25.443626000000002,8.654284,40.160189,79.558415,26.057884,52.548439,39.758206,76.339996,60.467851
2012-05-31,28.939154,29.599006,9.478093,20.793584,46.138756,31.638804999999998,27.945199,25.189095000000002,8.810393,38.97851,79.496125,26.134063,52.657554000000005,40.845228999999996,76.889999,60.818976
2012-06-01,28.028322999999997,28.728716,9.083172,20.61562,44.848290999999996,30.573891999999997,26.916031,24.849723,8.732338,36.269090000000006,77.155912,24.829503,52.011952,39.344559000000004,74.809998,60.56949399999999
2012-06-04,27.974215,28.728716,9.011368,19.772638,45.596385,30.384797,26.517343,25.132534,8.400236999999999,36.032752,76.808885,25.662708,52.348392,39.565811,74.620003,60.976057999999995
2012-06-05,28.028322999999997,28.86613,9.146,19.903768,45.746004,30.882419,26.758409999999998,24.915712,8.458842,38.007844,77.485147,24.953293,52.121067,39.546571,75.010002,60.52329
2012-06-06,28.695664,29.562362,9.487067999999999,20.447023,47.317004,31.768186,27.616769,25.905552,8.595591,38.910984,78.89105699999999,25.457977,52.284741,40.614358,76.870003,60.920618999999995
2012-06-07,28.993263,29.892156,9.469117,20.465757,47.915482,31.589040999999998,27.47682,26.103521,8.654197,38.564921000000005,78.641903,25.443693,52.121067,39.979458,76.83000200000001,60.86518
2012-06-08,29.786856,30.478456,9.567847,20.653085,48.953461,31.469613,27.486147999999996,26.320342999999998,8.849552000000001,38.936307,78.081321,25.515110999999997,53.830552000000004,39.883259,76.510002,63.036625
2012-06-11,29.507296000000004,29.992927,9.379362,20.531322,48.018343,31.370088,26.441190999999996,25.434199,8.771409,37.965641999999995,77.049132,25.153263,53.375902,39.681247,75.589996,62.399049
2012-06-12,30.499288,30.99147,9.42424,20.765484,48.850601,31.807994,26.683770000000003,25.867845000000003,8.781177,38.590245,77.867768,25.253247,52.884879000000005,40.114134,76.489998,62.574615
2012-06-13,30.282854999999998,30.771606,9.244731,20.48449,47.663000000000004,31.598994,26.10531,25.339928,8.976531,38.193537,78.277082,24.41052,52.784856000000005,39.835162,76.139999,61.974001
2012-06-14,31.166631,31.467836,9.34346,20.418923,48.77579,31.847804999999997,26.10531,26.178937,8.986299,38.564921000000005,79.834259,24.915204,53.239506000000006,40.460443,76.029999,62.491448999999996
2012-06-15,31.34699,31.907564,9.289608,20.362725,48.504605,32.206093,26.3199,26.442894,8.722571,38.134453,80.528314,25.015188000000002,53.194041000000006,40.845228999999996,76.5,62.602334
2012-06-18,31.310921,31.852596999999996,9.280632,20.072364999999998,48.925409,32.186188,26.161292,26.801122999999997,8.820248,38.287228000000006,80.29696,25.796020000000002,53.166763,41.403172999999995,76.849998,62.944224
2012-06-19,31.662627,32.237355,9.478093,20.362725,49.533237,32.653954,26.82372,26.904821000000002,9.015602000000001,39.280266999999995,79.727479,26.243569,53.375902,41.826438,76.889999,62.657773
2012-06-20,31.870043,32.768692,9.558871,20.119196,49.402321,32.524571,26.5065,26.989663,9.093744000000001,39.042618,78.88215699999999,26.49115,53.194041000000006,41.470511,77.379997,63.313826
2012-06-21,31.184666999999997,32.081621000000005,9.217804,19.332411999999998,47.934182,32.663905,25.536182,25.924406,8.996067,37.981677000000005,77.983441,25.743647,52.193813,40.797131,76.260002,62.55613
2012-06-22,30.354998,31.165527,9.146,19.294947,48.644874,33.181432,25.144323,25.745292000000003,8.996067,37.905289,78.615209,26.015033,52.339301,41.557088,76.800003,62.186528
2012-06-25,30.210709,30.780765000000002,8.984442,18.648659,48.177315,32.673859,24.789782000000002,25.387065,8.556519999999999,36.411486,78.410556,25.372276,52.039229999999996,40.825989,76.089996,62.999663
2012-06-26,30.418125,31.028111,8.984442,18.592461,48.513958,32.484761,24.901743,25.698157000000002,8.663964,36.487874,79.28257099999999,25.686513,52.402951,41.451271000000006,76.300003,63.369271999999995
2012-06-27,30.436162,30.789928000000003,8.993418,18.414497,48.205366999999995,32.753477000000004,25.079010999999998,25.735865,8.927693,36.386021,78.59741600000001,25.115173000000002,52.339301,40.643215999999995,76.279999,63.37850699999999
2012-06-28,30.427145,30.844891999999998,9.056246,18.564360999999998,48.336283,33.121716,24.901743,25.679303,8.996067,35.893746,78.463942,24.800935,52.248369,40.017934000000004,78.040001,63.110548
2012-06-29,30.905103999999998,31.449516999999997,8.607472999999999,18.470696,49.55194,34.495154,25.8534,26.81055,9.005835000000001,36.91225,78.775377,25.386559,52.91215699999999,41.297356,80.480003,64.42265400000001
2012-07-02,31.040374,31.568607,8.427963,18.330199,49.570639,34.107009000000005,25.228293,26.980238,9.093744000000001,36.470898,78.374962,25.134218,52.984903,41.576328000000004,80.18,64.080764
2012-07-03,30.923140999999998,31.504479999999997,8.616448,19.360512,48.298881,34.455343,25.9467,26.037532000000002,9.064441,36.649136,78.81987,24.729517,52.53934399999999,40.883709,80.879997,65.37439300000001
2012-07-05,30.652597999999998,31.220492999999998,8.589521000000001,19.238749,48.729034999999996,33.957721,25.881391,25.999823000000003,8.93746,36.980149,79.460538,24.948532,51.966488,42.41324,80.620003,65.679322
2012-07-06,30.373034999999998,31.000628999999996,8.526693,19.023318,48.76644,33.589482000000004,25.218962,26.254354,9.054674,35.97862,79.780873,24.743802,52.803042000000005,42.74031,80.139999,65.938046
2012-07-09,30.030345,30.716639,8.481816,18.939020000000003,48.738384,32.823144,24.957722,25.717012,9.02537,35.274157,79.905446,24.94377,52.775764,42.942322999999995,79.339996,66.30765500000001
2012-07-10,29.705692,30.505938,8.392062,18.545628,48.831897999999995,32.136427000000005,24.976382,25.613314000000003,9.406311,34.968606,80.30586,24.919964999999998,53.85783000000001,42.326663,77.589996,66.631061
2012-07-11,29.588459000000004,30.386844,8.37411,18.639293,48.31758,32.27576,25.088341,25.141961,9.337937,34.798854999999996,79.665192,24.834263,54.367039,41.951495,77.360001,66.769665
2012-07-12,28.94817,29.956282,8.194600999999999,18.105404,48.205366999999995,31.250658,24.855092000000003,25.04769,9.093744000000001,33.254125,81.800751,25.081844,54.448876,42.394001,75.910004,66.815862
2012-07-13,29.254786,30.194465,8.320258,18.377032,48.710332,31.549233,25.713451,25.189095000000002,9.220724,33.568163,82.121085,25.524632999999998,56.331126,43.08662,76.550003,67.619762
2012-07-16,29.272823,30.240269,8.311282,18.152235,48.111857,31.429803000000003,25.592162,24.321806,9.201189,33.245636,81.551604,25.186591,55.921941000000004,43.0289,76.230003,67.43496
2012-07-17,29.570422999999998,30.405167,8.383086,18.358299,47.42922,31.230753000000004,25.648141,24.086129999999997,9.171886,34.034976,81.765158,25.581767000000003,55.703706999999994,43.35597,75.879997,67.545838
2012-07-18,29.705692,30.441810999999998,8.418988,18.798523,47.606891999999995,31.499469,26.42253,24.189828,9.201189,33.797327,82.058798,25.377036999999998,55.821917000000006,43.259775,76.480003,67.314833
2012-07-19,30.120528999999998,30.899858000000002,8.392062,18.864088,47.653647,31.837852,24.323282,24.538629999999998,8.93746,35.664583,82.5393,25.805543,55.694616,43.269393,76.75,66.095128
2012-07-20,29.678639,30.533423,8.266405,18.133504000000002,47.410517999999996,31.190944000000002,23.586214000000002,24.312381,8.654197,34.578181,81.489317,24.73904,55.803731000000006,42.624875,75.129997,66.760423
2012-07-23,29.110497,29.882993,8.230503,18.077304,47.653647,30.912275,22.867805,24.445183,8.507681,33.186223999999996,79.140204,24.091520000000003,54.958082,42.528676000000004,74.230003,66.390814
2012-07-24,28.749771999999997,29.580684,8.131772999999999,17.815043,47.850021000000005,30.335034000000004,21.934806,24.445183,8.458842,32.58361,78.357162,24.034387,55.058105000000005,42.336281,72.980003,66.65878000000001
2012-07-25,29.23675,30.12118,8.050994000000001,17.60898,47.75651,30.285271999999996,22.093416,24.283922,8.273256,31.836707,78.33936899999999,24.001058999999998,54.88534,42.596013,72.510002,66.603341
2012-07-26,29.507296000000004,30.350203000000004,8.042017999999999,17.899342,49.477129,31.0118,22.522594,25.232513,8.478378,30.903081,79.193591,24.948532,55.52185,42.519058,74.110001,68.072529
2012-07-27,30.481252,31.211331,8.077919999999999,18.423864000000002,50.225223,32.245903999999996,23.380953,25.67835,8.693267,31.208632,79.362658,22.601275,55.940127000000004,43.000042,76.089996,68.857945
2012-07-30,30.436162,31.257134999999998,8.167675,18.133504000000002,49.795069,31.86771,23.054403,25.479147,8.93746,31.862171999999997,79.48723199999999,22.320366,56.412964,43.192437,75.470001,69.283
2012-07-31,30.012309000000002,30.698317,8.293331,18.461329,48.794493,31.350183,22.998424,24.065747,8.976531,30.911566999999998,79.513925,21.558578,55.149037,42.596013,76.510002,68.77478599999999
2012-08-01,30.309908,31.064756,8.157967,18.414497,48.326933000000004,30.066318,22.681204,23.84757,8.966764,31.624519,79.576212,20.844402,55.121756000000005,42.201606,76.709999,68.026332
2012-08-02,29.786856,30.588386,8.049675,17.92744,48.055748,30.145939000000002,22.233365,23.572479,8.732338,31.327457,79.718579,20.549210000000002,56.349313,43.298251,77.029999,68.423661
2012-08-03,30.688668,31.440354,8.203088000000001,18.770425,48.897356,31.180992,22.942444000000002,24.179577,8.917925,32.889162,79.718579,20.906298,56.703939,43.39445,81.059998,68.885671
2012-08-06,30.823940999999998,31.403709999999997,8.257234,18.592461,48.626171,31.579089,23.278325,24.103689000000003,9.044906,33.6106,79.80756600000001,20.782027,56.731217,43.529125,80.75,68.63618199999999
2012-08-07,31.049394,31.641896000000003,8.401622999999999,19.12635,49.00022,32.086665,24.276633,24.6349,8.878853999999999,34.340528000000006,79.20249100000001,21.656708,56.958542,43.533946,81.690002,68.368215
2012-08-08,30.751794,31.330424,8.43772,19.088883,49.364916,32.156332,23.819464,25.061766,8.888622,33.958588,77.885561,21.647149,57.231331000000004,43.495368,80.940002,69.035247
2012-08-09,30.670631,31.293778999999997,8.428696,19.341779000000002,49.701559,32.27576,24.174003,25.526575,8.830016,33.839764,77.547433,21.561114,57.004006000000004,43.398928000000005,81.559998,68.6079
2012-08-10,30.706705,31.431195000000002,8.43772,19.238749,49.617398,31.907521000000003,24.360603,25.393773,8.859319000000001,33.907665,78.481736,21.780979000000002,57.140403000000006,42.87814,81.489998,68.449969
2012-08-13,30.652597999999998,31.376228,8.482841,19.173182,49.392967999999996,31.987139000000003,24.379262,25.185082,8.908157000000001,33.415387,78.214795,22.039082,57.167834,42.66597,80.989998,68.18984499999999
2012-08-14,30.652597999999998,31.28462,8.518938,18.929653,51.160342,31.768186,24.472562,25.175598,8.810374000000001,32.974036,78.410556,22.192031,57.963485,43.427859000000005,80.339996,68.756546
2012-08-15,30.373034999999998,31.257134999999998,8.564060000000001,18.864088,51.431527,31.917471999999997,24.584523,25.450688,8.820152,33.406901,78.13470799999999,22.990236,58.987768,43.418217,80.209999,69.165309
2012-08-16,30.661615,31.321261,8.654303,19.978699,52.65653399999999,32.653954,25.190972,26.038815,8.869044,34.951631,77.823274,23.133628,58.448190000000004,43.582166,82.309998,67.028574
2012-08-17,30.787868,31.312102000000003,8.6904,20.61562,53.049282,33.161527,25.545510999999998,26.437223,8.927715,35.163819000000004,77.73429399999999,23.047593,58.658533,44.27655,82.57,66.879928
2012-08-20,30.887068,31.412871999999997,8.6904,20.48449,52.899663000000004,33.071954999999996,25.442882,24.909992000000003,9.230846000000001,36.377534999999995,78.455042,22.966338,58.201264,44.209041,81.66999799999999,67.167928
2012-08-21,31.202701,31.623573999999998,8.600157000000001,20.259693,52.665884,33.191383,25.181642,25.071251999999998,9.250403,35.910722,78.766476,22.985457,58.649386,44.151175,81.900002,66.35968100000001
2012-08-22,30.966523,31.272918,8.564060000000001,20.353358,52.965120999999996,33.201337,25.293602,25.83961,9.113505,36.801911,78.793177,22.999796,58.237846,44.450146000000004,82.459999,66.675543
2012-08-23,30.257990999999997,30.756165000000003,8.527963,19.988066,52.880959999999995,33.012239,25.107001999999998,25.953442000000003,9.093948,36.598209000000004,78.526229,22.894644,57.606816,43.958293,82.059998,66.480451
2012-08-24,30.221655,30.673115000000003,8.564060000000001,19.838203,53.264359,33.171481,25.172310999999997,26.30442,9.005942,36.182322,79.122404,23.277017999999998,58.246990000000004,44.237973,82.480003,66.991413
2012-08-27,30.848433,31.245236,8.473817,19.875668,52.993173999999996,32.843049,25.125662,26.275963,8.869044,35.664583,79.674092,23.487323,57.945193999999994,44.054734,81.589996,67.353729
2012-08-28,31.774977000000003,31.992683000000003,8.428696,19.613407000000002,53.134161999999996,32.385238,25.218962,26.418251,8.781038,36.241735,79.31816500000001,23.592476,58.356737,44.160821,80.889999,67.270121
2012-08-29,31.956653000000003,32.075733,8.410647,19.950599,53.425541,32.434999,25.330921,26.883059999999997,8.693032,36.088959,79.77197199999999,23.501661,58.76828100000001,44.980577000000004,81.0,67.60455999999999
2012-08-30,31.820395,31.89118,8.401622999999999,19.772638,53.218756000000006,31.86771,25.330921,26.731285999999997,8.761481,35.460881,79.547763,23.759764,58.676828,43.977579,80.230003,67.12147399999999
2012-08-31,31.502465,31.503612,8.428696,19.997432999999997,53.340948,31.738328000000003,25.386901,27.015863,8.741924000000001,35.97862,80.25625,23.711968,58.612804000000004,44.160821,79.620003,67.446629
